  22:33:09.620  Initializing game systems...  -  Server - GameManager:44
  22:33:23.450  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.450  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.450  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.450  Stack End  -  Studio
  22:33:23.464  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.464  Stack Begin  -  Studio
  22:33:23.464  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.464  Stack End  -  Studio
  22:33:23.466  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.466  Stack Begin  -  Studio
  22:33:23.466  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.466  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.466  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.466  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.466  Stack End  -  Studio
  22:33:23.481  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.481  Stack Begin  -  Studio
  22:33:23.481  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.481  Stack End  -  Studio
  22:33:23.497  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.497  Stack Begin  -  Studio
  22:33:23.497  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.498  Stack End  -  Studio
  22:33:23.499  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.499  Stack Begin  -  Studio
  22:33:23.499  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.500  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.500  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.500  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.500  Stack End  -  Studio
  22:33:23.500  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.500  Stack Begin  -  Studio
  22:33:23.500  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.501  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.501  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.501  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.501  Stack End  -  Studio
  22:33:23.514  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.514  Stack Begin  -  Studio
  22:33:23.514  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.514  Stack End  -  Studio
  22:33:23.531  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.531  Stack Begin  -  Studio
  22:33:23.531  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.531  Stack End  -  Studio
  22:33:23.532  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.532  Stack Begin  -  Studio
  22:33:23.533  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.533  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.533  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.533  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.533  Stack End  -  Studio
  22:33:23.533  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.533  Stack Begin  -  Studio
  22:33:23.533  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.533  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.533  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.534  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.534  Stack End  -  Studio
  22:33:23.547  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.547  Stack Begin  -  Studio
  22:33:23.548  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.548  Stack End  -  Studio
  22:33:23.564  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.564  Stack Begin  -  Studio
  22:33:23.564  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.565  Stack End  -  Studio
  22:33:23.566  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.566  Stack Begin  -  Studio
  22:33:23.566  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.566  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.566  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.566  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.566  Stack End  -  Studio
  22:33:23.566  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.566  Stack Begin  -  Studio
  22:33:23.566  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.567  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.567  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.567  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.567  Stack End  -  Studio
  22:33:23.581  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.581  Stack Begin  -  Studio
  22:33:23.581  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.581  Stack End  -  Studio
  22:33:23.598  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.598  Stack Begin  -  Studio
  22:33:23.598  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.598  Stack End  -  Studio
  22:33:23.600  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.600  Stack Begin  -  Studio
  22:33:23.600  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.600  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.600  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.600  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.600  Stack End  -  Studio
  22:33:23.600  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.601  Stack Begin  -  Studio
  22:33:23.601  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.601  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.601  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.601  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.601  Stack End  -  Studio
  22:33:23.614  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.614  Stack Begin  -  Studio
  22:33:23.614  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.614  Stack End  -  Studio
  22:33:23.631  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.631  Stack Begin  -  Studio
  22:33:23.631  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.631  Stack End  -  Studio
  22:33:23.632  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.633  Stack Begin  -  Studio
  22:33:23.633  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.633  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.633  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.633  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.633  Stack End  -  Studio
  22:33:23.633  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.633  Stack Begin  -  Studio
  22:33:23.634  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.634  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.634  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.634  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.634  Stack End  -  Studio
  22:33:23.647  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.648  Stack Begin  -  Studio
  22:33:23.648  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.648  Stack End  -  Studio
  22:33:23.664  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.664  Stack Begin  -  Studio
  22:33:23.664  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.665  Stack End  -  Studio
  22:33:23.666  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.666  Stack Begin  -  Studio
  22:33:23.667  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.667  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.667  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.667  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.667  Stack End  -  Studio
  22:33:23.667  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.667  Stack Begin  -  Studio
  22:33:23.667  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.667  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.667  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.667  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.667  Stack End  -  Studio
  22:33:23.681  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.681  Stack Begin  -  Studio
  22:33:23.682  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.682  Stack End  -  Studio
  22:33:23.698  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.698  Stack Begin  -  Studio
  22:33:23.698  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.698  Stack End  -  Studio
  22:33:23.700  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.700  Stack Begin  -  Studio
  22:33:23.700  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.700  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.700  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.700  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.700  Stack End  -  Studio
  22:33:23.700  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.700  Stack Begin  -  Studio
  22:33:23.700  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.700  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.700  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.700  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.700  Stack End  -  Studio
  22:33:23.715  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.715  Stack Begin  -  Studio
  22:33:23.715  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.715  Stack End  -  Studio
  22:33:23.731  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.731  Stack Begin  -  Studio
  22:33:23.731  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.731  Stack End  -  Studio
  22:33:23.733  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.733  Stack Begin  -  Studio
  22:33:23.733  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.733  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.733  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.733  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.733  Stack End  -  Studio
  22:33:23.734  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.734  Stack Begin  -  Studio
  22:33:23.734  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.734  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.734  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.734  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.734  Stack End  -  Studio
  22:33:23.747  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.747  Stack Begin  -  Studio
  22:33:23.747  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.747  Stack End  -  Studio
  22:33:23.764  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.764  Stack Begin  -  Studio
  22:33:23.764  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.764  Stack End  -  Studio
  22:33:23.766  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.766  Stack Begin  -  Studio
  22:33:23.767  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.767  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.767  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.767  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.767  Stack End  -  Studio
  22:33:23.767  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.767  Stack Begin  -  Studio
  22:33:23.767  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.767  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.767  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.767  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.767  Stack End  -  Studio
  22:33:23.781  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.781  Stack Begin  -  Studio
  22:33:23.781  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.781  Stack End  -  Studio
  22:33:23.798  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.798  Stack Begin  -  Studio
  22:33:23.798  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.798  Stack End  -  Studio
  22:33:23.800  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.800  Stack Begin  -  Studio
  22:33:23.800  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.800  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.800  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.800  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.800  Stack End  -  Studio
  22:33:23.800  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.800  Stack Begin  -  Studio
  22:33:23.800  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.800  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.800  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.800  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.800  Stack End  -  Studio
  22:33:23.814  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.814  Stack Begin  -  Studio
  22:33:23.814  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.815  Stack End  -  Studio
  22:33:23.830  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.830  Stack Begin  -  Studio
  22:33:23.830  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.830  Stack End  -  Studio
  22:33:23.832  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.832  Stack Begin  -  Studio
  22:33:23.832  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.833  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.833  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.833  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.833  Stack End  -  Studio
  22:33:23.833  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.833  Stack Begin  -  Studio
  22:33:23.833  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.833  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.833  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.833  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.833  Stack End  -  Studio
  22:33:23.847  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.847  Stack Begin  -  Studio
  22:33:23.847  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.847  Stack End  -  Studio
  22:33:23.864  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Server - server:115
  22:33:23.864  Stack Begin  -  Studio
  22:33:23.864  Script 'ServerScriptService.server', Line 115  -  Studio - server:115
  22:33:23.864  Stack End  -  Studio
  22:33:23.866  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.866  Stack Begin  -  Studio
  22:33:23.866  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.866  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.866  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.866  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.866  Stack End  -  Studio
  22:33:23.866  ServerScriptService.server:115: attempt to call missing method 'GetItemPlacement' of table  -  Client - InteractionSystem:230
  22:33:23.866  Stack Begin  -  Studio
  22:33:23.866  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 230 - function GetAvailableInteractions  -  Studio - InteractionSystem:230
  22:33:23.866  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 173 - function ShowInteractionUI  -  Studio - InteractionSystem:173
  22:33:23.866  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 120 - function UpdateCurrentTarget  -  Studio - InteractionSystem:120
  22:33:23.867  Script 'Players.Xdjpearsonx.PlayerScripts.client.interaction.InteractionSystem', Line 91  -  Studio - InteractionSystem:91
  22:33:23.867  Stack End  -  Studio
